radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,650,1,112,106161,0,35.027847290039,-15.766067504883,1000,1,1,1457105460,1457105460,0
UMTS,650,1,112,76759,0,34.994459,-15.764763,2083,80,1,1458848521,1492153793,0
UMTS,650,1,112,105652,0,35.027847290039,-15.80451965332,1000,1,1,1453976729,1453976729,0
UMTS,650,1,112,76757,0,35.001596,-15.75796,1037,52,1,1458848521,1487386637,0
UMTS,650,1,112,105978,0,35.027847290039,-15.800399780273,1000,1,1,1453890621,1453890621,0
UMTS,650,1,112,76908,0,35.025100708008,-15.810012817383,1000,1,1,1447640781,1447640781,0
UMTS,650,1,112,76889,0,35.001755,-15.78289,1000,12,1,1458848521,1491029370,0
UMTS,650,1,112,106172,0,35.07453918457,-15.777053833008,1000,1,1,1433293128,1433293128,0
UMTS,650,1,112,106017,0,35.059432983398,-15.807266235352,1000,1,1,1433825675,1433825675,0
UMTS,650,1,112,106847,0,35.007797,-15.784195,1000,10,1,1458848522,1487386625,0
UMTS,650,1,112,105581,0,35.009433,-15.785731,1000,22,1,1458848521,1488757839,0
UMTS,650,1,113,172503,0,33.782272338867,-13.972549438477,1000,1,1,1447861139,1447861139,0
UMTS,650,1,113,172735,0,33.808365,-13.930252,1000,5,1,1458848523,1471852511,0
UMTS,650,1,113,173074,0,33.753433227539,-13.876419067383,1000,1,1,1457071290,1457071290,0
UMTS,650,1,112,107718,0,35.036087036133,-15.777053833008,1000,1,1,1458346249,1458346249,0
UMTS,650,1,112,107587,0,35.027847290039,-15.803146362305,1000,1,1,1453976729,1453976729,0
UMTS,650,1,113,172646,0,33.75618,-13.937531,1000,2,1,1458848523,1463536070,0
UMTS,650,1,113,172508,0,33.771286010742,-13.972549438477,1000,1,1,1449750432,1449750432,0
UMTS,650,1,112,107591,0,35.027847290039,-15.816879272461,1000,1,1,1457581450,1457581450,0
UMTS,650,1,112,106889,0,35.071792602539,-15.750961303711,1000,1,1,1440376828,1440376828,0
UMTS,650,1,133,236953,0,34.014358520508,-11.460800170898,1000,1,1,1458264186,1458264186,0
UMTS,650,1,113,172497,0,33.779525756836,-13.953323364258,1000,1,1,1447861122,1447861122,0
UMTS,650,1,112,106958,0,35.053939819336,-15.837478637695,1000,1,1,1437469990,1437469990,0
UMTS,650,1,112,107588,0,35.038833618164,-15.807266235352,1000,1,1,1454576709,1454576709,0
UMTS,650,1,112,106918,0,34.90837097168,-15.487289428711,1000,1,1,1437622441,1437622441,0
UMTS,650,1,112,107748,0,35.029907,-15.746155,1000,2,1,1458848522,1479639326,0
UMTS,650,1,139,172207,0,33.804244995117,-13.979415893555,1000,1,1,1430227564,1430227564,0
UMTS,650,1,139,172255,0,33.780899047852,-14.10026550293,1000,1,1,1429492250,1429492250,0
UMTS,650,1,133,238531,0,34.006118774414,-11.459426879883,1000,1,1,1454898375,1454898375,0
UMTS,650,1,133,238451,0,33.968124,-11.460342,6534,3,1,1458848523,1490260009,0
UMTS,650,1,139,172487,0,33.769912719727,-13.989028930664,1000,1,1,1432861397,1432861397,0
UMTS,650,1,133,238450,0,34.006118774414,-11.470413208008,1000,2,1,1458848523,1459823246,0
UMTS,650,1,139,171294,0,33.769912719727,-13.986282348633,1000,1,1,1432630452,1432630452,0
UMTS,650,1,139,171463,0,33.796005249023,-13.956069946289,1000,1,1,1437959895,1437959895,0
UMTS,650,1,139,171346,0,33.804244995117,-13.987655639648,1000,1,1,1447043985,1447043985,0
UMTS,650,1,133,238631,0,34.018478393555,-11.462173461914,1000,1,1,1456474834,1456474834,0
UMTS,650,1,133,238550,0,34.015731811523,-11.455307006836,1000,1,1,1456732864,1456732864,0
UMTS,650,1,139,171623,0,33.757553100586,-13.976669311523,1000,1,1,1429236749,1429236749,0
UMTS,650,1,139,171286,0,33.793258666992,-13.945083618164,1000,1,1,1446350257,1446350257,0
UMTS,650,1,133,238620,0,34.010615,-11.442482,1000,3,1,1458848524,1492540200,0
UMTS,650,1,139,171284,0,33.782272338867,-13.972549438477,1000,1,1,1447861139,1447861139,0
UMTS,650,1,139,171367,0,33.796005249023,-13.957443237305,1000,2,1,1458848524,1465583363,0
UMTS,650,1,139,171345,0,33.798751831055,-13.986282348633,1000,1,1,1454979681,1454979681,0
UMTS,650,1,139,172375,0,33.773498,-13.991879,1000,3,1,1458848524,1533885018,0
UMTS,650,1,139,60602,0,33.77815246582,-13.994522094727,1000,1,1,1448266031,1448266031,0
UMTS,650,1,133,238473,0,34.026718139648,-11.45393371582,1000,1,1,1454383448,1454383448,0
UMTS,650,1,139,172484,0,33.769912719727,-13.989028930664,1000,1,1,1434337513,1434337513,0
UMTS,650,1,133,238479,0,34.106369018555,-12.494888305664,1000,1,1,1428456096,1428456096,0
UMTS,650,1,112,77088,0,35.078659057617,-15.752334594727,1000,1,1,1433825675,1433825675,0
UMTS,650,1,112,106857,0,35.077285766602,-15.797653198242,1000,1,1,1432805422,1432805422,0
UMTS,650,1,112,106817,0,35.00862121582,-15.805892944336,1000,2,1,1458848522,1460153196,0
UMTS,650,1,112,106820,0,35.005874633789,-15.805892944336,1000,1,1,1454465185,1454465185,0
UMTS,650,1,112,77251,0,35.021896,-15.784836,1000,3,1,1458848521,1479639326,0
UMTS,650,1,112,105858,0,34.992743,-15.768728,1000,16,1,1458848521,1492328787,0
UMTS,650,1,112,105564,0,35.006905,-15.786667,1000,8,1,1458848521,1488757839,0
UMTS,650,1,112,105991,0,35.011367797852,-15.819625854492,1000,1,1,1455366776,1455366776,0
UMTS,650,1,112,106888,0,35.082778930664,-15.737228393555,1000,1,1,1433825675,1433825675,0
UMTS,650,1,112,76758,0,34.993515014648,-15.766067504883,1000,3,1,1458848521,1484983001,0
UMTS,650,1,112,105625,0,35.023727416992,-15.775680541992,1000,2,1,1458848521,1472149671,0
UMTS,650,1,112,105861,0,34.992691,-15.768173,1000,15,1,1458848522,1492153798,0
UMTS,650,1,112,105657,0,35.000145,-15.77336,1022,29,1,1458848521,1488210928,0
UMTS,650,1,112,105658,0,34.998586,-15.781913,1000,13,1,1458848521,1492328787,0
UMTS,650,1,112,106167,0,35.073165893555,-15.756454467773,1000,1,1,1440039152,1440039152,0
UMTS,650,1,112,76967,0,35.001754760742,-15.783920288086,1000,10,1,1458848521,1482757598,0
UMTS,650,1,133,236949,0,34.015782,-11.455634,1363,4,1,1458848523,1492540200,0
UMTS,650,1,113,171254,0,33.769658,-13.947567,1000,4,1,1458848523,1535994742,0
UMTS,650,1,113,172167,0,33.793258666992,-13.942337036133,1000,1,1,1443754606,1443754606,0
UMTS,650,1,112,107468,0,35.04020690918,-15.778427124023,1000,1,1,1431485030,1431485030,0
UMTS,650,1,112,107707,0,35.037460327148,-15.810012817383,1000,1,1,1447640786,1447640786,0
UMTS,650,1,113,172654,0,33.775405883789,-13.949203491211,1000,1,1,1431058122,1431058122,0
UMTS,650,1,113,172484,0,33.769912719727,-13.987655639648,1000,1,1,1430127160,1430127160,0
UMTS,650,1,112,107749,0,35.009239,-15.747528,2756,40,1,1458848522,1487386637,0
UMTS,650,1,113,172858,0,33.768539428711,-13.972549438477,1000,1,1,1449750432,1449750432,0
UMTS,650,1,113,172565,0,33.771286010742,-14.104385375977,1000,1,1,1429492250,1429492250,0
UMTS,650,1,112,107467,0,35.038833618164,-15.778427124023,1000,1,1,1431485030,1431485030,0
UMTS,650,1,113,172533,0,33.754806518555,-13.877792358398,1000,1,1,1454661668,1454661668,0
UMTS,650,1,113,171273,0,33.772659301758,-13.957443237305,1000,1,1,1429923677,1429923677,0
UMTS,650,1,113,171245,0,33.779525756836,-13.975296020508,1000,1,1,1438238049,1438238049,0
UMTS,650,1,112,107699,0,35.012467,-15.781174,4447,5,1,1458848522,1472776695,0
UMTS,650,1,113,171914,0,33.813858032227,-13.887405395508,1000,1,1,1433124190,1433124190,0
UMTS,650,1,112,107719,0,35.030594,-15.775681,1000,2,1,1458848522,1482286670,0
UMTS,650,1,133,237509,0,34.117355,-12.521667,1000,2,1,1458848523,1485293264,0
UMTS,650,1,133,237559,0,33.875782,-11.356615,4045,20,1,1458848523,1492540200,0
UMTS,650,1,113,171385,0,33.779251,-13.780838,1000,5,1,1458848523,1490411220,0
UMTS,650,1,112,107638,0,35.003128051758,-15.80451965332,1000,1,1,1446144428,1446144428,0
UMTS,650,1,133,237540,0,34.023971557617,-11.462173461914,1000,1,1,1456474834,1456474834,0
UMTS,650,1,113,172853,0,33.785374,-13.939545,2779,2,1,1458848523,1505870640,0
UMTS,650,1,113,172483,0,33.769912719727,-13.987655639648,1000,1,1,1430127160,1430127160,0
UMTS,650,1,112,107512,0,35.042953491211,-15.80451965332,1000,1,1,1433825647,1433825647,0
UMTS,650,1,139,171287,0,33.786392211914,-13.954696655273,1000,1,1,1447861122,1447861122,0
UMTS,650,1,139,171368,0,33.793258666992,-13.961563110352,1000,1,1,1431058122,1431058122,0
UMTS,650,1,133,237831,0,34.000626,-11.416168,1000,2,1,1458848523,1487993774,0
UMTS,650,1,139,172183,0,33.796005249023,-14.005508422852,1000,1,1,1448266017,1448266017,0
UMTS,650,1,139,171615,0,33.76579284668,-13.987655639648,1000,1,1,1427189221,1427189221,0
UMTS,650,1,133,238051,0,33.997192,-11.420288,1000,2,1,1458848523,1487993774,0
UMTS,650,1,139,172174,0,33.802872,-13.952637,1000,2,1,1458848524,1484983001,0
UMTS,650,1,139,172503,0,33.776779174805,-13.976669311523,1000,1,1,1429923677,1429923677,0
UMTS,650,1,139,171363,0,33.791885375977,-13.956069946289,1000,1,1,1456712181,1456712181,0
UMTS,650,1,139,171315,0,33.783645629883,-14.00276184082,1000,1,1,1430893197,1430893197,0
UMTS,650,1,133,238470,0,34.033584594727,-11.448440551758,1000,1,1,1446534639,1446534639,0
UMTS,650,1,139,171626,0,33.757553100586,-13.976669311523,1000,1,1,1437630534,1437630534,0
UMTS,650,1,139,172205,0,33.763046264648,-13.995895385742,1000,1,1,1427089415,1427089415,0
UMTS,650,1,139,171374,0,33.793258666992,-13.976669311523,1000,1,1,1450351681,1450351681,0
UMTS,650,1,139,171377,0,33.797378540039,-13.986282348633,1000,1,1,1437620340,1437620340,0
UMTS,650,1,133,238469,0,34.033584594727,-11.449813842773,1000,1,1,1446534639,1446534639,0
UMTS,650,1,112,105634,0,35.042953491211,-15.80451965332,1000,1,1,1433825646,1433825646,0
UMTS,650,1,112,105562,0,35.007247924805,-15.789413452148,1000,2,1,1458848521,1482286670,0
UMTS,650,1,112,105857,0,34.991484,-15.766477,1048,94,1,1458848521,1490843220,0
UMTS,650,1,112,106132,0,34.997634887695,-15.772933959961,1000,1,1,1457177329,1457177329,0
UMTS,650,1,112,105579,0,35.007247924805,-15.786666870117,1000,1,1,1457787536,1457787536,0
UMTS,650,1,112,105623,0,35.034713745117,-15.775680541992,1000,1,1,1431484943,1431484943,0
UMTS,650,1,112,105960,0,35.055313110352,-15.803146362305,1000,1,1,1433389972,1433389972,0
UMTS,650,1,112,105560,0,35.004959,-15.785294,1000,9,1,1458848521,1490537466,0
UMTS,650,1,112,106128,0,35.000587,-15.772239,1766,87,1,1458848522,1489030103,0
UMTS,650,1,112,105640,0,35.031967163086,-15.783920288086,1000,1,1,1457973831,1457973831,0
UMTS,650,1,112,76888,0,35.004776,-15.784744,1000,5,1,1458848521,1487386618,0
UMTS,650,1,112,106099,0,35.108871459961,-15.831985473633,1000,1,1,1432864935,1432864935,0
UMTS,650,1,112,77250,0,35.023727416992,-15.781173706055,1000,3,1,1458848521,1479639326,0
UMTS,650,1,112,105867,0,35.038833618164,-15.805892944336,1000,1,1,1453335513,1453335513,0
UMTS,650,1,112,105958,0,35.059432983398,-15.80451965332,1000,1,1,1434329224,1434329224,0
UMTS,650,1,112,105565,0,35.007248,-15.788727,1000,2,1,1458848521,1488190919,0
UMTS,650,1,112,106169,0,35.071792602539,-15.781173706055,1000,1,1,1436147936,1436147936,0
UMTS,650,1,113,171325,0,33.799438,-13.910751,2006,2,1,1458848523,1471530349,0
UMTS,650,1,113,172666,0,33.753433227539,-13.953323364258,1000,1,1,1437902945,1437902945,0
UMTS,650,1,113,172836,0,33.753433227539,-13.877792358398,1000,1,1,1457071290,1457071290,0
UMTS,650,1,113,172678,0,33.776779174805,-14.04670715332,1000,1,1,1447749323,1447749323,0
UMTS,650,1,113,171263,0,33.752059936523,-13.897018432617,1000,2,1,1458848523,1474875491,0
UMTS,650,1,113,171258,0,33.760299682617,-13.947830200195,1000,1,1,1428830259,1428830259,0
UMTS,650,1,113,171243,0,33.801498413086,-13.932723999023,1000,1,1,1438248433,1438248433,0
UMTS,650,1,113,171356,0,33.756866,-13.94989,1317,2,1,1396891500,1431058122,0
UMTS,650,1,113,172215,0,33.783645629883,-13.91487121582,1000,1,1,1434009377,1434009377,0
UMTS,650,1,133,237549,0,33.913763,-9.910355,7548,4,1,1458848523,1473390169,0
UMTS,650,1,113,171383,0,33.80012512207,-13.788528442383,1000,1,1,1449750432,1449750432,0
UMTS,650,1,133,236970,0,34.026718139648,-11.46354675293,1000,1,1,1454379127,1454379127,0
UMTS,650,1,112,107510,0,35.048446655273,-15.803146362305,1000,1,1,1434329224,1434329224,0
UMTS,650,1,139,171624,0,33.757553100586,-13.976669311523,1000,1,1,1446350257,1446350257,0
UMTS,650,1,133,238599,0,33.94844,-11.397629,1565,2,1,1458848524,1490260009,0
UMTS,650,1,139,171223,0,33.811111450195,-13.950576782227,1000,1,1,1431604955,1431604955,0
UMTS,650,1,139,171333,0,33.826217651367,-13.873672485352,1000,1,1,1451369445,1451369445,0
UMTS,650,1,133,238439,0,34.008865356445,-11.436080932617,1000,1,1,1438736713,1438736713,0
UMTS,650,1,139,171288,0,33.796005249023,-13.94645690918,1000,1,1,1446350257,1446350257,0
UMTS,650,1,133,238539,0,34.00795,-11.471786,1000,3,1,1458848524,1490260085,0
UMTS,650,1,139,171277,0,33.805618286133,-13.98078918457,1000,1,1,1430227564,1430227564,0
UMTS,650,1,139,172485,0,33.768539428711,-13.986282348633,1000,1,1,1434099721,1434099721,0
UMTS,650,1,133,238529,0,34.012985229492,-11.452560424805,1000,1,1,1455156671,1455156671,0
UMTS,650,1,133,237830,0,34.003372192383,-11.414108276367,1000,1,1,1452474596,1452474596,0
UMTS,650,1,133,238474,0,34.011611938477,-11.447067260742,1000,1,1,1458264175,1458264175,0
UMTS,650,1,133,238629,0,34.021224975586,-11.462173461914,1000,1,1,1454379218,1454379218,0
UMTS,650,1,139,172374,0,33.776779174805,-13.994522094727,1000,1,1,1449633083,1449633083,0
UMTS,650,1,112,106117,0,34.98664855957,-15.775680541992,1000,1,1,1433843577,1433843577,0
UMTS,650,1,112,105659,0,34.998523,-15.780043,1000,17,1,1458848521,1488210928,0
UMTS,650,1,112,106849,0,35.006104,-15.785065,1000,6,1,1458848522,1487386618,0
UMTS,650,1,112,105872,0,35.015487670898,-15.807266235352,1000,1,1,1455497483,1455497483,0
UMTS,650,1,112,105561,0,35.007247924805,-15.786666870117,1000,8,1,1458848521,1490537466,0
UMTS,650,1,112,76969,0,34.997634887695,-15.789413452148,1000,1,1,1453666129,1453666129,0
UMTS,650,1,112,77092,0,35.044326782227,-15.733108520508,1000,1,1,1441069660,1441069660,0
UMTS,650,1,112,76808,0,34.983901977539,-15.774307250977,1000,1,1,1448426132,1448426132,0
UMTS,650,1,112,76761,0,34.992141723633,-15.766067504883,1000,3,1,1458848521,1460024974,0
UMTS,650,1,113,172705,0,33.786392211914,-13.894271850586,1000,1,1,1427810825,1427810825,0
UMTS,650,1,113,172506,0,33.772659301758,-13.972549438477,1000,1,1,1449750432,1449750432,0
UMTS,650,1,113,172604,0,33.761672973633,-13.920364379883,1000,1,1,1447749309,1447749309,0
UMTS,650,1,113,172507,0,33.782272338867,-13.971176147461,1000,1,1,1446350271,1446350271,0
UMTS,650,1,133,236971,0,34.028091430664,-11.46354675293,1000,1,1,1454379127,1454379127,0
UMTS,650,1,113,171913,0,33.84407043457,-13.842086791992,1000,1,1,1451724193,1451724193,0
UMTS,650,1,112,107519,0,35.00862121582,-15.786666870117,1000,2,1,1458848522,1479639326,0
UMTS,650,1,112,107427,0,35.005874633789,-15.805892944336,1000,1,1,1456881014,1456881014,0
UMTS,650,1,112,107647,0,35.023727416992,-15.750961303711,1000,1,1,1447991124,1447991124,0
UMTS,650,1,113,171354,0,33.75617980957,-13.962936401367,1000,1,1,1437902945,1437902945,0
UMTS,650,1,113,172656,0,33.77815246582,-13.949203491211,1000,1,1,1447861122,1447861122,0
UMTS,650,1,113,172504,0,33.779525756836,-13.975296020508,1000,1,1,1447861139,1447861139,0
UMTS,650,1,113,172614,0,33.780899047852,-13.942337036133,1000,2,1,1458848523,1471305861,0
UMTS,650,1,133,237569,0,33.775405883789,-9.5931243896484,1000,1,1,1442215962,1442215962,0
UMTS,650,1,133,236950,0,34.014358520508,-11.458053588867,1000,1,1,1458204785,1458204785,0
UMTS,650,1,112,107640,0,35.003128,-15.795593,1000,2,1,1458848522,1488757839,0
UMTS,650,1,113,171256,0,33.780899047852,-13.953323364258,1000,1,1,1447861122,1447861122,0
UMTS,650,1,113,172855,0,33.782272338867,-13.93684387207,1000,1,1,1435220449,1435220449,0
UMTS,650,1,139,172488,0,33.768539428711,-13.987655639648,1000,1,1,1427189221,1427189221,0
UMTS,650,1,139,172378,0,33.780899047852,-13.997268676758,1000,1,1,1430227564,1430227564,0
UMTS,650,1,133,238481,0,34.115982055664,-12.520980834961,1000,2,1,1458848524,1485293264,0
UMTS,650,1,139,171614,0,33.767166137695,-13.984909057617,1000,1,1,1449826244,1449826244,0
UMTS,650,1,139,172377,0,33.779525756836,-13.993148803711,1000,1,1,1456712181,1456712181,0
UMTS,650,1,139,171366,0,33.794631958008,-13.956069946289,1000,1,1,1450351678,1450351678,0
UMTS,650,1,133,238471,0,34.014358520508,-11.448440551758,1000,1,1,1458264153,1458264153,0
UMTS,650,1,112,76762,0,34.993372,-15.766096,1000,48,1,1458848521,1492153793,0
UMTS,650,1,112,77091,0,35.065613,-15.735168,1000,2,1,1458848521,1478808266,0
UMTS,650,1,112,105962,0,35.053939819336,-15.803146362305,1000,1,1,1433825647,1433825647,0
UMTS,650,1,112,106867,0,35.023727416992,-15.756454467773,1000,1,1,1447377867,1447377867,0
UMTS,650,1,112,105649,0,35.033340454102,-15.799026489258,1000,1,1,1447991124,1447991124,0
UMTS,650,1,112,105860,0,34.99057,-15.76771,1052,97,1,1458848522,1492035799,0
UMTS,650,1,112,76911,0,35.025100708008,-15.801773071289,1000,1,1,1452964120,1452964120,0
UMTS,650,1,112,76987,0,35.022354125977,-15.800399780273,1000,1,1,1438408163,1438408163,0
UMTS,650,1,112,106612,0,35.051193237305,-15.801773071289,1000,1,1,1434329224,1434329224,0
UMTS,650,1,112,105580,0,35.007591,-15.785007,1000,24,1,1458848521,1490537466,0
UMTS,650,1,112,76989,0,35.016860961914,-15.801773071289,1000,1,1,1448321998,1448321998,0
UMTS,650,1,112,106610,0,35.05256652832,-15.818252563477,1000,1,1,1434329224,1434329224,0
UMTS,650,1,112,106129,0,35.000076,-15.772552,1000,18,1,1458848522,1487386617,0
UMTS,650,1,112,105961,0,35.06217956543,-15.80451965332,1000,1,1,1440039138,1440039138,0
UMTS,650,1,112,105548,0,35.051193237305,-15.816879272461,1000,1,1,1434329224,1434329224,0
UMTS,650,1,133,236969,0,34.030838012695,-11.464920043945,1000,1,1,1454379127,1454379127,0
UMTS,650,1,133,237401,0,34.111862,-12.507935,1569,2,1,1458848523,1485293264,0
UMTS,650,1,113,172643,0,33.755264,-13.936844,1000,3,1,1458848523,1463536070,0
UMTS,650,1,113,172703,0,33.824844360352,-13.862686157227,1000,1,1,1449750432,1449750432,0
UMTS,650,1,133,236951,0,34.015427,-11.460109,1000,3,1,1458848523,1492540200,0
UMTS,650,1,113,171594,0,33.775405883789,-13.964309692383,1000,1,1,1431058122,1431058122,0
UMTS,650,1,113,172734,0,33.813171,-13.942337,1000,2,1,1458848523,1471530349,0
UMTS,650,1,113,172668,0,33.745193481445,-13.956069946289,1000,1,1,1456725053,1456725053,0
UMTS,650,1,133,35882,0,34.006118774414,-11.470413208008,1000,1,1,1455333156,1455333156,0
UMTS,650,1,113,171255,0,33.760986,-13.943024,1000,2,1,1394778278,1427817239,0
UMTS,650,1,133,236952,0,34.011685,-11.45049,1400,7,1,1458848523,1492540200,0
UMTS,650,1,133,237399,0,34.10774230957,-12.494888305664,1000,1,1,1430022810,1430022810,0
UMTS,650,1,139,171313,0,33.780117,-13.997302,1000,2,1,1458848524,1494607275,0
UMTS,650,1,133,238440,0,34.00049,-11.434885,3251,4,1,1458848523,1492540200,0
UMTS,650,1,139,171378,0,33.782272338867,-13.978042602539,1000,1,1,1446350208,1446350208,0
UMTS,650,1,133,238530,0,34.008865356445,-11.464920043945,1000,1,1,1458204785,1458204785,0
UMTS,650,1,139,171376,0,33.784332,-13.969803,1000,2,1,1458848524,1474875532,0
UMTS,650,1,139,171314,0,33.785018920898,-14.001388549805,1000,1,1,1447137682,1447137682,0
UMTS,650,1,139,171276,0,33.77815246582,-13.976669311523,1000,1,1,1446350208,1446350208,0
UMTS,650,1,139,172483,0,33.768539428711,-13.986282348633,1000,1,1,1427810771,1427810771,0
UMTS,650,1,139,171293,0,33.767166137695,-13.983535766602,1000,1,1,1449826244,1449826244,0
UMTS,650,1,139,171625,0,33.763046264648,-13.972549438477,1000,1,1,1449750432,1449750432,0
UMTS,650,1,133,238472,0,34.026718139648,-11.447067260742,1000,1,1,1446534639,1446534639,0
UMTS,650,1,139,171283,0,33.782272338867,-13.939590454102,1000,1,1,1455281872,1455281872,0
UMTS,650,1,133,238541,0,34.003372192383,-11.478652954102,1000,1,1,1458204796,1458204796,0
UMTS,650,1,112,106858,0,35.069046020508,-15.783920288086,1000,1,1,1433389972,1433389972,0
UMTS,650,1,112,106170,0,35.071792602539,-15.750961303711,1000,1,1,1441258361,1441258361,0
UMTS,650,1,112,106171,0,35.08415222168,-15.733108520508,1000,1,1,1440039152,1440039152,0
UMTS,650,1,112,105871,0,35.026473999023,-15.816879272461,1000,1,1,1457323299,1457323299,0
UMTS,650,1,112,76991,0,35.020980834961,-15.800399780273,1000,1,1,1453335513,1453335513,0
UMTS,650,1,112,76968,0,35.003128051758,-15.786666870117,1000,2,1,1458848521,1463147037,0
UMTS,650,1,112,105578,0,35.008131,-15.784901,1000,14,1,1458848521,1487386625,0
UMTS,650,1,112,105624,0,35.028534,-15.774307,1000,2,1,1458848521,1482286670,0
UMTS,650,1,112,105647,0,35.036087036133,-15.801773071289,1000,1,1,1454980748,1454980748,0
UMTS,650,1,112,105577,0,35.006856,-15.784705,1000,7,1,1458848521,1487386618,0
UMTS,650,1,112,106557,0,34.981155395508,-15.772933959961,1000,1,1,1433843577,1433843577,0
UMTS,650,1,112,105859,0,34.992828,-15.769501,1000,2,1,1458848521,1480686356,0
UMTS,650,1,112,105651,0,35.036087036133,-15.808639526367,1000,1,1,1453666129,1453666129,0
UMTS,650,1,112,106887,0,35.077285766602,-15.750961303711,1000,1,1,1432805422,1432805422,0
UMTS,650,1,112,105591,0,35.012741,-15.799026,1000,2,1,1392212846,1457787536,0
UMTS,650,1,112,105979,0,35.027847290039,-15.800399780273,1000,1,1,1453967004,1453967004,0
UMTS,650,1,112,105551,0,35.049819946289,-15.818252563477,1000,1,1,1434329224,1434329224,0
UMTS,650,1,112,106011,0,34.993515014648,-15.819625854492,1000,1,1,1433825675,1433825675,0
UMTS,650,1,112,105869,0,35.022354125977,-15.82649230957,1000,2,1,1458848522,1459224672,0
UMTS,650,1,112,105862,0,34.989395,-15.774994,1000,2,1,1458848522,1480686356,0
UMTS,650,1,113,172197,0,33.779525756836,-13.894271850586,1000,1,1,1427810771,1427810771,0
UMTS,650,1,133,236954,0,34.014358520508,-11.458053588867,1000,1,1,1458204785,1458204785,0
UMTS,650,1,113,172743,0,33.816604614258,-13.94645690918,1000,1,1,1434204673,1434204673,0
UMTS,650,1,113,172505,0,33.77815246582,-13.976669311523,1000,1,1,1449633083,1449633083,0
UMTS,650,1,113,172168,0,33.779525756836,-13.94645690918,1000,1,1,1447861122,1447861122,0
UMTS,650,1,112,107517,0,35.012646,-15.78894,1000,29,1,1458848522,1487970156,0
UMTS,650,1,133,237560,0,33.900182,-11.385472,1209,4,1,1458848523,1492540200,0
UMTS,650,1,113,171265,0,33.748627,-13.904572,1000,2,1,1458848523,1474875532,0
UMTS,650,1,133,237539,0,34.022598266602,-11.462173461914,1000,1,1,1456732842,1456732842,0
UMTS,650,1,113,172617,0,33.778839,-13.945084,1000,2,1,1458848523,1460801483,0
UMTS,650,1,113,172854,0,33.797378540039,-13.94645690918,1000,1,1,1447402545,1447402545,0
UMTS,650,1,133,237541,0,34.018478393555,-11.460800170898,1000,1,1,1456732842,1456732842,0
UMTS,650,1,113,171324,0,33.80973815918,-13.89289855957,1000,1,1,1433124191,1433124191,0
UMTS,650,1,133,237799,0,34.026718139648,-11.44157409668,1000,1,1,1454379127,1454379127,0
UMTS,650,1,139,171316,0,33.779525756836,-13.995895385742,1000,1,1,1449826244,1449826244,0
UMTS,650,1,133,238619,0,34.006118774414,-11.434707641602,1000,1,1,1456732842,1456732842,0
UMTS,650,1,133,238589,0,33.962173461914,-11.401748657227,1000,1,1,1453172097,1453172097,0
UMTS,650,1,139,171365,0,33.793258666992,-13.961563110352,1000,1,1,1431058122,1431058122,0
UMTS,650,1,139,172274,0,33.708114624023,-14.026107788086,1000,1,1,1437630534,1437630534,0
UMTS,650,1,139,172197,0,33.780899047852,-13.894271850586,1000,1,1,1427810772,1427810772,0
UMTS,650,1,139,171348,0,33.80012512207,-13.987655639648,1000,1,1,1447043985,1447043985,0
UMTS,650,1,139,172186,0,33.794631958008,-14.009628295898,1000,1,1,1449826244,1449826244,0
UMTS,650,1,139,171628,0,33.763046264648,-13.972549438477,1000,1,1,1449750432,1449750432,0
UMTS,650,1,133,238049,0,33.995132,-11.424179,1000,3,1,1458848523,1487993774,0
UMTS,650,1,133,238533,0,34.010238647461,-11.467666625977,1000,1,1,1457145370,1457145370,0
UMTS,650,1,133,238509,0,33.878402709961,-9.8732757568359,1000,1,1,1440774268,1440774268,0
UMTS,650,1,139,172198,0,33.761672973633,-13.895645141602,1000,1,1,1432031030,1432031030,0
UMTS,650,1,139,172204,0,33.775405883789,-13.978042602539,1000,1,1,1442988500,1442988500,0
UMTS,650,1,133,238590,0,34.003372192383,-11.478652954102,1000,1,1,1453183642,1453183642,0
UMTS,650,1,133,238052,0,33.996506,-11.434708,1079,2,1,1458848523,1487993774,0
UMTS,650,1,133,238480,0,34.112549,-12.509308,1000,2,1,1458848523,1485293264,0
UMTS,650,1,139,172175,0,33.798065,-13.949203,1000,2,1,1458848524,1484983001,0
UMTS,650,1,133,238500,0,34.135208129883,-11.874160766602,1000,1,1,1428373258,1428373258,0
UMTS,650,1,139,172543,0,33.80012512207,-13.995895385742,1000,1,1,1431058142,1431058142,0
UMTS,650,1,139,172545,0,33.789138793945,-14.004135131836,1000,1,1,1445792584,1445792584,0
UMTS,650,1,145,76737,0,34.615402,-14.800186,1000,3,1,1458848525,1484983001,0
UMTS,650,1,145,105937,0,35.143203735352,-14.333724975586,1000,1,1,1454980748,1454980748,0
UMTS,650,1,139,172565,0,33.775405883789,-14.103012084961,1000,1,1,1429492329,1429492329,0
UMTS,650,1,139,172793,0,33.780899047852,-13.956069946289,1000,1,1,1433124040,1433124040,0
UMTS,650,1,139,172985,0,33.786951,-13.98497,1000,2,1,1458848525,1494606996,0
UMTS,650,1,139,172988,0,33.783645629883,-13.987655639648,1000,1,1,1448332180,1448332180,0
